type	id	pedigree	trait1	trait2	trait3
training	L1364	f37_X_m8	-1.01070385720883	-1.59287887297934	-0.570398494272138
training	L1365	f193_X_m8	0.0589673683614264	-0.50658959801958	0.23134738950487
training	L1366	f38_X_m8	0.593802981146553	-1.04020538221034	-0.0871605056554081
training	L1367	f39_X_m8	-0.810140502414385	-1.24984015457102	-0.577490420870949
training	L1368	f40_X_m8	0.593802981146553	-1.04540293854986	0.466097323487876
training	L1369	f41_X_m8	0.593802981146553	-0.972637149796586	0.517173522123757
training	L1370	f42_X_m8	-0.141595986432984	-0.644324841016866	1.4248684911497
training	L1371	f43_X_m8	0.0589673683614264	-0.996892412714363	0.217020265062858
training	L1372	f44_X_m8	-0.609577147619974	-1.83586463185196	-0.386868030169505
training	L1373	f45_X_m8	-0.943849405610656	-2.1160995444911	-0.798343044145114
training	L1374	f46_X_m8	-0.0747415348348475	-1.20825970385485	0.493175588683303
training	L1375	f47_X_m8	-0.542722696021837	-1.27929297382827	-0.0218128993861054
training	L1376	f48_X_m8	-0.00788708323671059	-1.61366909833745	-0.725561251979529
training	L1377	f49_X_m8	-0.743286050816248	-1.00208996905384	1.03352308701515
training	L1378	f50_X_m8	-0.542722696021837	-1.62579672979631	-1.57351211208214
training	L1379	f51_X_m8	0.326385174753969	-0.433823809266303	0.634799213792955
training	L1380	f52_X_m8	-0.275304889629258	-0.972637149796586	0.138794165609281
training	L1381	f53_X_m8	0.727511884342827	-0.354127945393642	-0.988463985491067
training	L1382	f54_X_m8	-1.41183056679765	-1.74360800682542	-1.36662843513893
training	L1383	f55_X_m8	-0.409013792825563	-0.395708396109807	-0.189153712869199
training	L1384	f56_X_m8	-0.141595986432984	-1.12856383998219	0.527345780477591
training	L1385	f57_X_m8	-0.810140502414385	-1.67777229319153	-1.14792488053108
training	L1386	f58_X_m8	-0.4758682444237	-0.688504069902818	1.81134267297397
training	L1387	f59_X_m8	-0.542722696021837	-1.16148169679916	1.16017486708286
training	L1388	f60_X_m8	-0.0747415348348475	-0.17221347351045	0.759373560816573
training	L1389	f61_X_m8	-0.4758682444237	-0.801117790592401	0.083921278996222
training	L1390	f62_X_m8	0.259530723155832	-1.23251496677258	0.516457165901654
training	L1391	f63_X_m8	0.393239626352106	-0.529112342157494	0.791394683944552
training	L1392	f64_X_m8	-0.4758682444237	-2.01388093648052	-1.6691456677328
training	L1393	f65_X_m8	-0.208450438031121	-0.659051250645517	0.684084521873628
training	L1394	f66_X_m8	-0.409013792825563	-0.827105572289986	0.440093592625553
training	L1395	f67_X_m8	-0.208450438031121	-1.53397323446479	-0.241304445838284
training	L1396	f68_X_m8	0.326385174754005	-0.856558391547287	0.0121423855415717
training	L1397	f69_X_m8	-0.0747415348348475	-1.02721149136155	-0.639741776571648
training	L1398	f196_X_m8	-0.141595986432984	-1.86834935897392	0.478991735485682
training	L1399	f71_X_m8	-0.208450438031121	-1.00902004417322	-0.254628671569362
training	L1400	f197_X_m8	-0.141595986432984	-1.07658827658697	0.78817108094509
training	L1401	f72_X_m8	-0.275304889629258	-0.400905952449331	1.47150328120858
training	L1402	f73_X_m8	0.0589673683614264	-0.977834706136113	-0.207564067777268
training	L1403	f74_X_m8	-0.342159341227432	-0.541239973616407	0.645544557124503
training	L1404	f75_X_m8	-0.609577147619974	-1.57555368518095	-0.187721000424992
training	L1405	f76_X_m8	-0.00788708323671059	-1.35725631892108	0.143808659164001
training	L1406	f201_X_m8	-0.275304889629258	-1.22558489165325	-0.532216707634062
training	L1407	f77_X_m8	-0.609577147619974	-1.58941383541967	0.596259249043878
training	L1408	f78_X_m8	-1.1444127604051	-0.432091290486443	0.20813744790879
training	L1409	f79_X_m8	-0.00788708323671059	-1.05060049488939	0.345104757574773
training	L1410	f80_X_m8	-0.743286050816248	-0.863488466666673	-1.01905239617484
training	L1411	f81_X_m8	-0.208450438031121	-0.735282076958461	0.858159083844482
training	L1412	f82_X_m8	-0.342159341227432	-1.24377633884156	-0.94763168083124
training	L1413	f83_X_m8	-0.409013792825563	-0.71622437038026	0.0274724086945677
training	L1414	f84_X_m8	0.125821819959563	-0.551635086295412	-0.884663968908437
training	L1415	f85_X_m8	0.125821819959563	-1.49759034008815	-1.15379900155234
training	L1416	f86_X_m8	-1.47868501839578	-0.925859142740897	-0.0647942727122413
training	L1417	f87_X_m8	0.593802981146553	0.566705786091393	0.331422353732593
training	L1418	f88_X_m8	0.526948529548416	-0.555100123855079	1.35731609940545
training	L1419	f89_X_m8	-1.34497611519951	-2.77099164327063	-1.942149023976
training	L1420	f90_X_m8	-0.676431599218111	-1.18227192215722	-0.143593457143482
training	L1421	f91_X_m8	-0.743286050816248	-1.62666298918624	-1.13596173162199
training	L1422	f92_X_m8	-1.01070385720883	-2.4660683380188	-0.675702858921194
training	L1423	f93_X_m8	-0.810140502414385	-0.44725082981006	-0.239585190905248
training	L1424	f94_X_m8	-1.1444127604051	-1.57728620396081	-1.07199112098825
training	L1425	f95_X_m8	-1.07755830880697	-2.12995969472982	-1.86256184770044
training	L1426	f96_X_m8	-0.609577147619974	-1.90126721579089	0.0443067799139403
training	L1427	f97_X_m8	-0.876994954012519	-1.33819861234288	0.342096061441919
training	L1428	f98_X_m8	-0.4758682444237	-1.13722643388139	-0.869692123866494
training	L1429	f99_X_m8	0.326385174754005	-1.35205876258155	-1.16934393157195
training	L1430	f100_X_m8	0.393239626352106	-0.965707074677203	0.0342061571823276
training	L1431	f101_X_m8	-0.676431599218111	-1.3624538752606	0.717896535556865
training	L1432	f102_X_m8	-0.609577147619974	-1.19439955361613	-0.0136464384541393
training	L1433	f103_X_m8	-0.141595986432984	-1.36418639404046	0.457572684444859
training	L1434	f104_X_m8	-0.542722696021837	-1.1493540653403	-0.137647700500046
training	L1435	f105_X_m8	-0.542722696021837	-1.36072135648079	-0.364087902306646
training	L1436	f106_X_m8	-0.208450438031121	-0.714924981295367	-0.765605564795032
training	L1437	f107_X_m8	-0.0747415348348475	-1.672574736852	-0.812460604594057
training	L1438	f108_X_m8	-0.184148720899705	-1.36558681325661	0.149927916457883
training	L1439	f110_X_m8	-0.342159341227432	-0.536042417276881	0.261720893322032
training	L1440	f112_X_m8	-0.275304889629258	-1.867916229279	-0.500195584506085
training	L1441	f113_X_m8	-0.141595986432984	-0.941451811759474	0.0796231416636033
training	L1442	f114_X_m8	0.460094077950279	-0.428626252926776	0.322897714689576
training	L1443	f115_X_m8	-0.208450438031121	-1.57035612884143	-0.262795132501328
training	L1444	f116_X_m8	0.125821819959563	-1.12683132120233	-0.370535108305574
training	L1445	f117_X_m8	-0.876994954012556	-1.01075256295308	-0.173608782849591
training	L1446	f118_X_m8	-1.1444127604051	-1.10950613340395	0.68666340427321
training	L1447	f119_X_m8	-0.141595986432984	-1.14415650900077	-0.816825034675355
training	L1448	f120_X_m8	-0.409013792825563	-1.70376007488912	-0.662808446923338
training	L1449	f121_X_m8	0.393239626352106	-1.60847154199792	-1.38446570506929
training	L1450	f122_X_m8	0.192676271557695	-0.563762717754322	-0.389661819435697
training	L1451	f123_X_m8	0.125821819959563	-1.00266747560258	-0.301048554761624
training	L1452	f124_X_m8	-0.4758682444237	-2.15508121703747	-1.55710755459599
training	L1453	f125_X_m8	-0.609577147619974	-1.19180077544635	-0.192162409002052
training	L1454	f126_X_m8	-0.342159341227432	-0.0653748157090406	-0.205056820999908
training	L1455	f127_X_m8	-0.542722696021837	-1.31914090576463	0.309000403980786
training	L1456	f128_X_m8	0.326385174753969	-0.568960274093803	0.473045978842246
training	L1457	f129_X_m8	-0.208450438031121	-1.07543326435586	-0.94044491138669
training	L1458	f130_X_m8	-0.810140502414385	-1.33646609356302	-0.0390054487165289
training	L1459	f131_X_m8	0.259530723155832	-0.728352001839124	0.116678729706281
training	L1460	f132_X_m8	-0.542722696021837	-1.47506759595023	-0.264371116189975
training	L1461	f133_X_m8	-0.542722696021837	-0.5204497482583	0.323859591877187
training	L1462	f134_X_m8	0.326385174753969	-0.515252191918774	0.997275462176775
training	L1463	f135_X_m8	-0.743286050816248	-1.33819861234288	-0.174826588427188
training	L1464	f136_X_m8	-0.00788708323671059	-1.83196646459728	0.809733403230403
training	L1465	f137_X_m8	-1.01070385720883	-2.29281646003476	-1.21211039803147
training	L1466	f138_X_m8	-0.141595986432984	-1.32087342454444	0.319745747312333
training	L1467	f139_X_m8	-0.4758682444237	-1.1770743658177	-0.390306540035579
training	L1468	f140_X_m8	-1.21126721200324	-2.01214841770066	-0.639025420349545
training	L1469	f141_X_m8	0.326385174753969	-0.847895797648093	0.0565564713119139
training	L1470	f142_X_m8	-0.0747415348348475	-0.693701626242296	0.787741267211816
training	L1471	f143_X_m8	-0.00788708323671059	-0.537774936056691	0.410579716274936
training	L1472	f144_X_m8	0.0589673683614264	-0.668291351093407	-0.0475622279663211
training	L1473	f145_X_m8	-0.876994954012519	-1.3624538752606	-1.59120611076805
training	L1474	f146_X_m8	-0.208450438031121	-1.52877567812526	-0.3766241361934
training	L1475	f147_X_m8	-0.609577147619974	-1.37631402549932	0.544824872296896
training	L1476	f148_X_m8	-1.1444127604051	-0.965707074677203	-0.490882953618744
training	L1477	f149_X_m8	-0.0747415348348475	-0.631330950168073	-0.370105294572302
training	L1478	f150_X_m8	0.0589673683614264	-2.14555236374835	-0.827928556117952
training	L1479	f151_X_m8	-0.876994954012519	-0.743944670857704	-0.471111521888738
training	L1480	f152_X_m8	-0.943849405610693	-0.964840815287322	0.471613266398039
training	L1481	f153_X_m8	-0.4758682444237	-0.844430760088423	0.27289605038685
training	L1482	f154_X_m8	-0.542722696021837	-1.47506759595023	-1.41269014022014
training	L1483	f155_X_m8	-1.34497611519951	-1.4871952274091	-0.49682871026223
training	L1484	f157_X_m8	-1.07755830880697	-0.925859142740897	-0.996558810800862
training	L1485	f158_X_m8	-0.208450438031121	-1.31914090576463	-0.0920158091521586
training	L1486	f159_X_m8	0.326385174753969	-0.378383208311416	-0.199612513711914
training	L1487	f160_X_m8	0.326385174754005	-0.679841476003575	-0.144882898343297
training	L1488	f161_X_m8	-0.810140502414385	-0.712759332820544	-0.338800527666426
training	L1489	f162_X_m8	-0.208450438031121	-1.26889786114927	0.614024883352017
training	L1490	f163_X_m8	-1.01070385720883	-0.957044480778009	-0.51323326774833
training	L1491	f164_X_m8	-0.141595986432984	-1.06965820146764	-0.69103288207419
training	L1492	f165_X_m8	-0.275304889629258	-0.780327565234343	0.685087420584563
training	L1493	f166_X_m8	-0.409013792825563	-0.766467414995622	0.3076393271588
training	L1494	f167_X_m8	-0.342159341227432	-1.01421760051275	0.234499356882164
training	L1495	f168_X_m8	0.125821819959563	-1.3919066945179	0.154768909362159
training	L1496	f169_X_m8	-0.609577147619974	-0.735282076958461	-0.0678746044672638
training	L1497	f170_X_m8	-0.0747415348348475	-1.18487070032701	0.906871306947443
training	L1498	f171_X_m8	0.192676271557695	-1.29661816162671	-0.560441142784915
training	L1499	f172_X_m8	0.0589673683614264	-1.4386847015736	-0.953649073096896
training	L1500	f173_X_m8	0.326385174753969	-1.28822686904195	-0.817111577164185
training	L1501	f174_X_m8	1.73032865831491	-2.20619052104276	-1.86750470563294
training	L1502	f175_X_m8	0.326385174753969	-0.25537437494278	0.937388082009046
training	L1503	f176_X_m8	-0.676431599218111	-2.25989860321779	-1.75510841438507
training	L1504	f177_X_m8	-0.275304889629258	-1.54436834714384	-1.46297834701175
training	L1505	f178_X_m8	0.526948529548416	-0.724886964279457	1.71305859930151
training	L1506	f179_X_m8	-0.943849405610656	-0.700631701361682	-0.543391864698882
training	L1507	f180_X_m8	0.460094077950279	-0.866953504226341	-0.308785201960316
training	L1508	f181_X_m8	0.259530723155832	-0.397440914889664	0.900424100948565
training	L1509	f182_X_m8	-0.0747415348348475	-1.82676890825775	0.0799096841524351
training	L1510	f183_X_m8	-0.275304889629258	-1.20132962873547	0.583078294557192
training	L1511	f184_X_m8	0.125821819959563	-1.70895763122864	1.09004359293907
training	L1512	f185_X_m8	-0.943849405610656	-1.56689109128176	-2.16006458673959
training	L1513	f186_X_m8	0.0589673683614264	-1.40403432597677	-0.706948891617823
training	L1514	f187_X_m8	0.0589673683614264	-1.03674034465067	0.385507248501327
training	L1515	f188_X_m8	-0.409013792825563	-1.45600988937198	-1.41390794579769
training	L1516	f190_X_m8	-0.141595986432984	-0.857424650937217	1.63855755220289
training	L1517	f191_X_m8	0.0589673683614264	-1.18746947849675	-1.24427479240384
training	L1518	f199_X_m8	-0.208450438031121	-1.20999222263466	0.0127154705192339
training	L1519	f1_X_m9	0.526948529548416	-0.364523058072696	-0.691462695807411
training	L1520	f2_X_m9	0.928075239137233	-0.494461966560715	-0.815249050986708
training	L1521	f3_X_m9	0.0589673683614264	0.458423362351359	-0.149467578164748
training	L1522	f192_X_m9	0.794366335940959	0.693360902687638	0.300260858071158
training	L1523	f4_X_m9	0.0589673683614264	0.923417032528457	-0.428918140406876
training	L1524	f5_X_m9	-0.141595986432984	0.0547464866486217	-0.70944323698221
training	L1525	f6_X_m9	0.393239626352106	0.805566193180878	0.322754443445187
training	L1526	f7_X_m9	0.99492969073537	1.24380195039029	0.577347444780367
training	L1527	f8_X_m9	0.593802981146553	0.740823923465319	-1.1017915398277
training	L1528	f9_X_m9	0.460094077950279	0.778044140795753	0.311006201402705
training	L1529	f10_X_m9	0.727511884342827	1.12371057381	-0.445680876004078
training	L1530	f11_X_m9	0.66065743274469	1.90161150595822	0.309143675225227
training	L1531	f12_X_m9	0.727511884342827	0.794980788417375	-0.276262629476896
training	L1532	f13_X_m9	0.593802981146553	0.181220357576974	0.330061276910607
training	L1533	f14_X_m9	0.928075239137233	1.31366562182951	-1.49328021520664
training	L1534	f15_X_m9	1.19549304552982	0.413906216930908	-0.46208543349023
training	L1535	f16_X_m9	1.32920194872609	0.519760264566028	-0.425909444274073
training	L1536	f17_X_m9	0.526948529548416	1.16758703609303	0.494178487394287
training	L1537	f18_X_m9	0.928075239137233	-0.582820424332524	0.27046043923171
training	L1538	f19_X_m9	-0.0747415348348475	1.16652849561668	0.418244727851409
training	L1539	f20_X_m9	0.593802981146553	0.499647995515368	-0.225687880196456
training	L1540	f21_X_m9	0.326385174753969	0.830048640627103	-0.533721055700489
training	L1541	f22_X_m9	1.12863859393164	0.467085956250602	-0.0318418864955492
training	L1542	f23_X_m9	0.393239626352106	0.966051364844533	-0.455494956246911
training	L1543	f24_X_m9	-0.141595986432984	1.08290379798491	-0.155198427941571
training	L1544	f25_X_m9	0.393239626352106	0.509174859802525	-1.84966743570258
training	L1545	f26_X_m9	0.526948529548416	0.352510869302538	0.225616539728095
training	L1546	f27_X_m9	0.0589673683614264	1.39658228163483	-0.216231978064676
training	L1547	f28_X_m9	0.259530723155832	0.872495350733198	-0.399189357189647
training	L1548	f29_X_m9	0.66065743274469	0.929668470467895	1.48239189578456
training	L1549	f30_X_m9	0.125821819959563	1.18240660276191	0.124030308686519
training	L1550	f31_X_m9	0.928075239137233	0.307694228505281	1.01246221408538
training	L1551	f32_X_m9	0.192676271557695	-0.236037635548784	-1.25351578766896
training	L1552	f33_X_m9	0.727511884342827	-0.0158612164677334	-0.444821248537586
training	L1553	f34_X_m9	0.460094077950279	1.3558680903086	-0.936599795010863
training	L1554	f35_X_m9	0.460094077950279	1.3390705932619	0.85772927011126
training	L1555	f36_X_m9	0.326385174753969	0.478477185988316	0.37225465839242
training	L1556	f37_X_m9	0.0589673683614264	0.796264524420205	-1.30380399446057
training	L1557	f38_X_m9	0.66065743274469	0.902951917005186	-0.321393071469342
training	L1558	f39_X_m9	0.393239626352106	-0.312547494677477	-0.921556314346747
training	L1559	f40_X_m9	0.99492969073537	0.796264524420205	0.633796315082023
training	L1560	f41_X_m9	1.12863859393164	0.99610347892411	-0.601846532422405
training	L1561	f42_X_m9	0.259530723155832	0.703946307451141	-0.0614990340905561
training	L1562	f43_X_m9	0.0589673683614264	0.796264524420205	0.117160207701746
training	L1563	f44_X_m9	0.794366335940959	0.153505259748493	-1.19728182423392
training	L1564	f45_X_m9	0.393239626352106	-0.402638471229191	-0.758442002574001
training	L1565	f47_X_m9	0.526948529548416	0.269944712147116	-0.792325651879458
training	L1566	f48_X_m9	0.593802981146553	0.182952876356785	-0.969408909983164
training	L1567	f49_X_m9	0.460094077950279	1.02997677416736	-0.0960990396181159
training	L1568	f50_X_m9	0.526948529548416	0.70818046935657	-0.794259813679107
training	L1569	f51_X_m9	0.928075239137233	0.504940697897096	-0.976429200959754
training	L1570	f52_X_m9	0.861220787539096	0.978178996303443	-0.173680418471812
training	L1571	f53_X_m9	0.593802981146553	1.14276828038825	0.194956493422103
training	L1572	f55_X_m9	0.66065743274469	0.749486517364513	0.193810323466727
training	L1573	f56_X_m9	0.861220787539096	0.929415428913966	0.0902252137507092
training	L1574	f57_X_m9	0.125821819959563	-0.0405420462425703	-1.16497415861711
training	L1575	f58_X_m9	0.861220787539096	1.29249481230246	1.44105814176924
training	L1576	f59_X_m9	0.192676271557695	0.606560583626833	-0.0714563855777794
training	L1577	f60_X_m9	0.460094077950279	1.23745070753221	-0.605213406666309
training	L1578	f61_X_m9	0.460094077950279	0.727234197930883	-0.629999331951036
training	L1579	f62_X_m9	0.99492969073537	-0.264036968841974	-0.816108678453252
training	L1580	f63_X_m9	1.12863859393164	0.71029755030926	-0.0525445813142678
training	L1581	f64_X_m9	0.259530723155832	-1.0892212594879	-0.956657769229749
training	L1582	f65_X_m9	0.794366335940959	0.818209762009427	0.296320898849591
